package,class,line,full_coverage,partial_coverage,no_coverage
org.mockito.internal.progress,HandyReturnValues,28,1,0,234
org.mockito.internal.progress,HandyReturnValues,32,13,0,222
org.mockito.internal.progress,HandyReturnValues,38,18,0,217
org.mockito.internal.progress,HandyReturnValues,40,43,0,192
org.mockito.internal.progress,HandyReturnValues,44,0,0,235
org.mockito.internal.progress,HandyReturnValues,48,0,0,235
org.mockito.internal.progress,HandyReturnValues,52,0,0,235
org.mockito.internal.progress,MockingProgressImpl,103,202,0,33
org.mockito.internal.progress,MockingProgressImpl,104,202,0,33
org.mockito.internal.progress,MockingProgressImpl,105,202,0,33
org.mockito.internal.progress,MockingProgressImpl,106,202,0,33
org.mockito.internal.progress,MockingProgressImpl,109,223,0,12
org.mockito.internal.progress,MockingProgressImpl,114,0,0,235
org.mockito.internal.progress,MockingProgressImpl,116,220,0,15
org.mockito.internal.progress,MockingProgressImpl,117,220,0,15
org.mockito.internal.progress,MockingProgressImpl,120,0,0,235
org.mockito.internal.progress,MockingProgressImpl,121,0,0,235
org.mockito.internal.progress,MockingProgressImpl,19,223,0,12
org.mockito.internal.progress,MockingProgressImpl,21,223,0,12
org.mockito.internal.progress,MockingProgressImpl,22,223,0,12
org.mockito.internal.progress,MockingProgressImpl,26,223,0,12
org.mockito.internal.progress,MockingProgressImpl,30,174,0,61
org.mockito.internal.progress,MockingProgressImpl,31,174,0,61
org.mockito.internal.progress,MockingProgressImpl,34,44,0,191
org.mockito.internal.progress,MockingProgressImpl,35,44,0,191
org.mockito.internal.progress,MockingProgressImpl,36,44,0,191
org.mockito.internal.progress,MockingProgressImpl,40,126,0,109
org.mockito.internal.progress,MockingProgressImpl,41,126,0,109
org.mockito.internal.progress,MockingProgressImpl,42,126,0,109
org.mockito.internal.progress,MockingProgressImpl,43,126,0,109
org.mockito.internal.progress,MockingProgressImpl,49,202,0,33
org.mockito.internal.progress,MockingProgressImpl,50,202,0,33
org.mockito.internal.progress,MockingProgressImpl,54,175,0,60
org.mockito.internal.progress,MockingProgressImpl,57,123,0,112
org.mockito.internal.progress,MockingProgressImpl,58,123,0,112
org.mockito.internal.progress,MockingProgressImpl,59,123,0,112
org.mockito.internal.progress,MockingProgressImpl,63,45,0,190
org.mockito.internal.progress,MockingProgressImpl,64,45,0,190
org.mockito.internal.progress,MockingProgressImpl,65,45,0,190
org.mockito.internal.progress,MockingProgressImpl,68,218,0,17
org.mockito.internal.progress,MockingProgressImpl,72,0,0,235
org.mockito.internal.progress,MockingProgressImpl,73,0,0,235
org.mockito.internal.progress,MockingProgressImpl,74,0,0,235
org.mockito.internal.progress,MockingProgressImpl,76,218,0,17
org.mockito.internal.progress,MockingProgressImpl,81,223,0,12
org.mockito.internal.progress,MockingProgressImpl,84,0,0,235
org.mockito.internal.progress,MockingProgressImpl,85,0,0,235
org.mockito.internal.progress,MockingProgressImpl,86,0,0,235
org.mockito.internal.progress,MockingProgressImpl,89,223,0,12
org.mockito.internal.progress,MockingProgressImpl,90,223,0,12
org.mockito.internal.progress,MockingProgressImpl,93,45,0,190
org.mockito.internal.progress,MockingProgressImpl,94,45,0,190
org.mockito.internal.progress,MockingProgressImpl,97,0,0,235
org.mockito.internal.progress,SequenceNumber,12,181,0,54
org.mockito.internal.progress,SequenceNumber,7,0,0,235
org.mockito.internal.progress,SequenceNumber,9,181,0,54
org.mockito.internal.progress,ThreadSafeMockingProgress,15,235,0,0
org.mockito.internal.progress,ThreadSafeMockingProgress,18,235,0,0
org.mockito.internal.progress,ThreadSafeMockingProgress,22,223,0,12
org.mockito.internal.progress,ThreadSafeMockingProgress,24,223,0,12
org.mockito.internal.progress,ThreadSafeMockingProgress,28,174,0,61
org.mockito.internal.progress,ThreadSafeMockingProgress,29,174,0,61
org.mockito.internal.progress,ThreadSafeMockingProgress,32,44,0,191
org.mockito.internal.progress,ThreadSafeMockingProgress,36,126,0,109
org.mockito.internal.progress,ThreadSafeMockingProgress,37,126,0,109
org.mockito.internal.progress,ThreadSafeMockingProgress,40,180,0,55
org.mockito.internal.progress,ThreadSafeMockingProgress,44,45,0,190
org.mockito.internal.progress,ThreadSafeMockingProgress,45,45,0,190
org.mockito.internal.progress,ThreadSafeMockingProgress,48,218,0,17
org.mockito.internal.progress,ThreadSafeMockingProgress,49,218,0,17
org.mockito.internal.progress,ThreadSafeMockingProgress,52,45,0,190
org.mockito.internal.progress,ThreadSafeMockingProgress,53,45,0,190
org.mockito.internal.progress,ThreadSafeMockingProgress,56,0,0,235
org.mockito.internal.progress,ThreadSafeMockingProgress,60,202,0,33
org.mockito.internal.progress,ThreadSafeMockingProgress,61,202,0,33
org.mockito.internal.progress,ThreadSafeMockingProgress,64,202,0,33
org.mockito.internal.progress,ThreadSafeMockingProgress,65,202,0,33
org.mockito.internal.progress,ThreadSafeMockingProgress,68,182,0,53
org.mockito.internal.progress,ThreadSafeMockingProgress,72,220,0,15
org.mockito.internal.progress,ThreadSafeMockingProgress,73,220,0,15
org.mockito.internal.progress,ThreadSafeMockingProgress,76,0,0,235
org.mockito.internal.progress,ThreadSafeMockingProgress,77,0,0,235
org.mockito.internal.reporting,Discrepancy,12,7,0,228
org.mockito.internal.reporting,Discrepancy,13,7,0,228
org.mockito.internal.reporting,Discrepancy,14,7,0,228
org.mockito.internal.reporting,Discrepancy,15,7,0,228
org.mockito.internal.reporting,Discrepancy,18,0,0,235
org.mockito.internal.reporting,Discrepancy,22,7,0,228
org.mockito.internal.reporting,Discrepancy,26,0,0,235
org.mockito.internal.reporting,Discrepancy,30,7,0,228
org.mockito.internal.reporting,Pluralizer,7,0,0,235
org.mockito.internal.reporting,PrintSettings,18,57,0,178
org.mockito.internal.reporting,PrintSettings,22,57,0,178
org.mockito.internal.reporting,PrintSettings,25,16,0,219
org.mockito.internal.reporting,PrintSettings,26,16,0,219
org.mockito.internal.reporting,PrintSettings,29,57,0,178
org.mockito.internal.reporting,PrintSettings,33,0,0,235
org.mockito.internal.reporting,PrintSettings,34,0,0,235
org.mockito.internal.reporting,PrintSettings,35,0,0,235
org.mockito.internal.reporting,PrintSettings,39,40,0,195
org.mockito.internal.reporting,PrintSettings,43,16,0,219
org.mockito.internal.reporting,PrintSettings,44,16,0,219
org.mockito.internal.reporting,PrintSettings,47,57,0,178
org.mockito.internal.reporting,PrintSettings,48,57,0,178
org.mockito.internal.reporting,PrintSettings,49,57,0,178
org.mockito.internal.reporting,PrintSettings,51,6,0,229
org.mockito.internal.reporting,PrintSettings,53,52,0,183
org.mockito.internal.reporting,PrintSettings,58,16,0,219
org.mockito.internal.reporting,PrintSettings,62,16,0,219
org.mockito.internal.reporting,SmartPrinter,21,16,0,219
org.mockito.internal.reporting,SmartPrinter,22,16,0,219
org.mockito.internal.reporting,SmartPrinter,24,16,0,219
org.mockito.internal.reporting,SmartPrinter,26,16,0,219
org.mockito.internal.reporting,SmartPrinter,27,16,0,219
org.mockito.internal.reporting,SmartPrinter,28,16,0,219
org.mockito.internal.reporting,SmartPrinter,31,16,0,219
org.mockito.internal.reporting,SmartPrinter,35,16,0,219
org.mockito.internal.runners.util,FrameworkUsageValidator,17,8,0,227
org.mockito.internal.runners.util,FrameworkUsageValidator,18,8,0,227
org.mockito.internal.runners.util,FrameworkUsageValidator,19,8,0,227
org.mockito.internal.runners.util,FrameworkUsageValidator,23,8,0,227
org.mockito.internal.runners.util,FrameworkUsageValidator,25,8,0,227
org.mockito.internal.runners.util,FrameworkUsageValidator,26,0,0,235
org.mockito.internal.runners.util,FrameworkUsageValidator,27,0,0,235
org.mockito.internal.runners.util,FrameworkUsageValidator,28,8,0,227
org.mockito.internal.runners.util,FrameworkUsageValidator,29,8,0,227
org.mockito.internal.runners.util,RunnerProvider,12,235,0,0
org.mockito.internal.runners.util,RunnerProvider,18,235,0,0
org.mockito.internal.runners.util,RunnerProvider,19,235,0,0
org.mockito.internal.runners.util,RunnerProvider,20,0,0,235
org.mockito.internal.runners.util,RunnerProvider,21,0,0,235
org.mockito.internal.runners.util,RunnerProvider,22,235,0,0
org.mockito.internal.runners.util,RunnerProvider,23,235,0,0
org.mockito.internal.runners.util,RunnerProvider,26,235,0,0
org.mockito.internal.runners.util,RunnerProvider,32,235,0,0
org.mockito.internal.runners.util,RunnerProvider,33,235,0,0
org.mockito.internal.runners.util,RunnerProvider,34,0,0,235
org.mockito.internal.runners.util,RunnerProvider,35,0,0,235
org.mockito.internal.runners.util,RunnerProvider,36,235,0,0
org.mockito.internal.runners.util,RunnerProvider,39,235,0,0
org.mockito.internal.runners.util,RunnerProvider,40,1,0,234
org.mockito.internal.runners.util,RunnerProvider,41,1,0,234
org.mockito.internal.runners.util,RunnerProvider,42,0,0,235
org.mockito.internal.runners.util,RunnerProvider,43,0,0,235
org.mockito.internal.runners.util,TestMethodsFinder,11,1,0,234
org.mockito.internal.runners.util,TestMethodsFinder,13,1,0,234
org.mockito.internal.runners.util,TestMethodsFinder,16,0,0,235
org.mockito.internal.runners.util,TestMethodsFinder,19,1,0,234
org.mockito.internal.runners,JUnit44RunnerImpl,22,0,0,235
org.mockito.internal.runners,JUnit44RunnerImpl,23,0,0,235
org.mockito.internal.runners,JUnit44RunnerImpl,26,0,0,235
org.mockito.internal.runners,JUnit44RunnerImpl,27,0,0,235
org.mockito.internal.runners,JUnit44RunnerImpl,28,0,0,235
org.mockito.internal.runners,JUnit44RunnerImpl,31,0,0,235
org.mockito.internal.runners,JUnit44RunnerImpl,35,0,0,235
org.mockito.internal.runners,JUnit44RunnerImpl,37,0,0,235
org.mockito.internal.runners,JUnit44RunnerImpl,38,0,0,235
org.mockito.internal.runners,JUnit44RunnerImpl,41,0,0,235
org.mockito.internal.runners,JUnit44RunnerImpl,45,0,0,235
org.mockito.internal.runners,JUnit44RunnerImpl,46,0,0,235
org.mockito.internal.runners,JUnit45AndHigherRunnerImpl,22,235,0,0
org.mockito.internal.runners,JUnit45AndHigherRunnerImpl,23,235,0,0
org.mockito.internal.runners,JUnit45AndHigherRunnerImpl,27,8,0,227
org.mockito.internal.runners,JUnit45AndHigherRunnerImpl,28,8,0,227
org.mockito.internal.runners,JUnit45AndHigherRunnerImpl,31,235,0,0
org.mockito.internal.runners,JUnit45AndHigherRunnerImpl,35,8,0,227
org.mockito.internal.runners,JUnit45AndHigherRunnerImpl,37,8,0,227
org.mockito.internal.runners,JUnit45AndHigherRunnerImpl,38,8,0,227
org.mockito.internal.runners,JUnit45AndHigherRunnerImpl,41,235,0,0
org.mockito.internal.runners,JUnit45AndHigherRunnerImpl,45,8,0,227
org.mockito.internal.runners,JUnit45AndHigherRunnerImpl,46,8,0,227
org.mockito.internal.runners,RunnerFactory,17,235,0,0
org.mockito.internal.runners,RunnerFactory,18,235,0,0
org.mockito.internal.runners,RunnerFactory,19,235,0,0
org.mockito.internal.runners,RunnerFactory,22,235,0,0
org.mockito.internal.runners,RunnerFactory,23,235,0,0
org.mockito.internal.runners,RunnerFactory,28,235,0,0
org.mockito.internal.runners,RunnerFactory,30,0,0,235
org.mockito.internal.runners,RunnerFactory,32,1,0,234
org.mockito.internal.runners,RunnerFactory,34,1,0,234
org.mockito.internal.runners,RunnerFactory,37,1,0,234
org.mockito.internal.runners,RunnerFactory,41,0,0,235
org.mockito.internal.runners,RunnerFactory,42,0,0,235
org.mockito.internal.runners,RunnerFactory,43,0,0,235
org.mockito.internal.stubbing.answers,AnswersValidator,101,173,0,62
org.mockito.internal.stubbing.answers,AnswersValidator,11,175,0,60
org.mockito.internal.stubbing.answers,AnswersValidator,13,175,0,60
org.mockito.internal.stubbing.answers,AnswersValidator,16,44,0,191
org.mockito.internal.stubbing.answers,AnswersValidator,18,5,0,230
org.mockito.internal.stubbing.answers,AnswersValidator,22,33,0,202
org.mockito.internal.stubbing.answers,AnswersValidator,26,0,0,235
org.mockito.internal.stubbing.answers,AnswersValidator,30,3,0,232
org.mockito.internal.stubbing.answers,AnswersValidator,34,0,0,235
org.mockito.internal.stubbing.answers,AnswersValidator,35,0,0,235
org.mockito.internal.stubbing.answers,AnswersValidator,37,44,0,191
org.mockito.internal.stubbing.answers,AnswersValidator,40,0,0,235
org.mockito.internal.stubbing.answers,AnswersValidator,42,0,0,235
org.mockito.internal.stubbing.answers,AnswersValidator,44,0,0,235
org.mockito.internal.stubbing.answers,AnswersValidator,45,0,0,235
org.mockito.internal.stubbing.answers,AnswersValidator,46,0,0,235
org.mockito.internal.stubbing.answers,AnswersValidator,49,0,0,235
org.mockito.internal.stubbing.answers,AnswersValidator,53,0,0,235
org.mockito.internal.stubbing.answers,AnswersValidator,55,3,0,232
org.mockito.internal.stubbing.answers,AnswersValidator,59,0,0,235
org.mockito.internal.stubbing.answers,AnswersValidator,61,0,0,235
org.mockito.internal.stubbing.answers,AnswersValidator,65,0,0,235
org.mockito.internal.stubbing.answers,AnswersValidator,69,0,0,235
org.mockito.internal.stubbing.answers,AnswersValidator,73,0,0,235
org.mockito.internal.stubbing.answers,AnswersValidator,75,33,0,202
org.mockito.internal.stubbing.answers,AnswersValidator,78,5,0,230
org.mockito.internal.stubbing.answers,AnswersValidator,80,0,0,235
org.mockito.internal.stubbing.answers,AnswersValidator,84,5,0,230
org.mockito.internal.stubbing.answers,AnswersValidator,88,0,0,235
org.mockito.internal.stubbing.answers,AnswersValidator,90,0,0,235
org.mockito.internal.stubbing.answers,AnswersValidator,93,173,0,62
org.mockito.internal.stubbing.answers,AnswersValidator,95,0,0,235
org.mockito.internal.stubbing.answers,AnswersValidator,96,0,0,235
org.mockito.internal.stubbing.answers,AnswersValidator,97,0,0,235
org.mockito.internal.stubbing.answers,AnswersValidator,98,0,0,235
org.mockito.internal.stubbing.answers,AnswersValidator,99,0,0,235
org.mockito.internal.stubbing.answers,CallsRealMethods,33,235,0,0
org.mockito.internal.stubbing.answers,CallsRealMethods,38,0,0,235
org.mockito.internal.stubbing.answers,CallsRealMethods,40,5,0,230
org.mockito.internal.stubbing.answers,ClonesArguments,16,0,0,235
org.mockito.internal.stubbing.answers,ClonesArguments,18,0,0,235
org.mockito.internal.stubbing.answers,ClonesArguments,20,0,0,235
org.mockito.internal.stubbing.answers,ClonesArguments,21,0,0,235
org.mockito.internal.stubbing.answers,ClonesArguments,22,0,0,235
org.mockito.internal.stubbing.answers,ClonesArguments,23,0,0,235
org.mockito.internal.stubbing.answers,ClonesArguments,24,0,0,235
org.mockito.internal.stubbing.answers,ClonesArguments,26,0,0,235
org.mockito.internal.stubbing.answers,DoesNothing,12,0,0,235
org.mockito.internal.stubbing.answers,DoesNothing,17,0,0,235
org.mockito.internal.stubbing.answers,MethodInfo,21,175,0,60
org.mockito.internal.stubbing.answers,MethodInfo,22,175,0,60
org.mockito.internal.stubbing.answers,MethodInfo,23,175,0,60
org.mockito.internal.stubbing.answers,MethodInfo,26,0,0,235
org.mockito.internal.stubbing.answers,MethodInfo,27,0,0,235
org.mockito.internal.stubbing.answers,MethodInfo,30,0,0,235
org.mockito.internal.stubbing.answers,MethodInfo,34,0,0,235
org.mockito.internal.stubbing.answers,MethodInfo,41,32,0,203
org.mockito.internal.stubbing.answers,MethodInfo,50,1,0,234
org.mockito.internal.stubbing.answers,MethodInfo,54,1,0,234
org.mockito.internal.stubbing.answers,MethodInfo,58,2,0,233
org.mockito.internal.stubbing.answers,MethodInfo,62,0,0,235
org.mockito.internal.stubbing.answers,MethodInfo,66,0,0,235
org.mockito.internal.stubbing.answers,Returns,17,33,0,202
org.mockito.internal.stubbing.answers,Returns,18,33,0,202
org.mockito.internal.stubbing.answers,Returns,19,33,0,202
org.mockito.internal.stubbing.answers,Returns,22,25,0,210
org.mockito.internal.stubbing.answers,Returns,26,0,0,235
org.mockito.internal.stubbing.answers,Returns,30,31,0,204
org.mockito.internal.stubbing.answers,Returns,39,0,0,235
org.mockito.internal.stubbing.answers,ReturnsArgumentAt,102,0,0,235
org.mockito.internal.stubbing.answers,ReturnsArgumentAt,103,0,0,235
org.mockito.internal.stubbing.answers,ReturnsArgumentAt,106,0,0,235
org.mockito.internal.stubbing.answers,ReturnsArgumentAt,108,0,0,235
org.mockito.internal.stubbing.answers,ReturnsArgumentAt,36,0,0,235
org.mockito.internal.stubbing.answers,ReturnsArgumentAt,37,0,0,235
org.mockito.internal.stubbing.answers,ReturnsArgumentAt,38,0,0,235
org.mockito.internal.stubbing.answers,ReturnsArgumentAt,41,0,0,235
org.mockito.internal.stubbing.answers,ReturnsArgumentAt,42,0,0,235
org.mockito.internal.stubbing.answers,ReturnsArgumentAt,48,0,0,235
org.mockito.internal.stubbing.answers,ReturnsArgumentAt,49,0,0,235
org.mockito.internal.stubbing.answers,ReturnsArgumentAt,57,0,0,235
org.mockito.internal.stubbing.answers,ReturnsArgumentAt,61,0,0,235
org.mockito.internal.stubbing.answers,ReturnsArgumentAt,66,0,0,235
org.mockito.internal.stubbing.answers,ReturnsArgumentAt,68,0,0,235
org.mockito.internal.stubbing.answers,ReturnsArgumentAt,72,0,0,235
org.mockito.internal.stubbing.answers,ReturnsArgumentAt,77,0,0,235
org.mockito.internal.stubbing.answers,ReturnsArgumentAt,78,0,0,235
org.mockito.internal.stubbing.answers,ReturnsArgumentAt,81,0,0,235
org.mockito.internal.stubbing.answers,ReturnsArgumentAt,84,0,0,235
org.mockito.internal.stubbing.answers,ReturnsArgumentAt,86,0,0,235
org.mockito.internal.stubbing.answers,ReturnsArgumentAt,92,0,0,235
org.mockito.internal.stubbing.answers,ReturnsArgumentAt,96,0,0,235
org.mockito.internal.stubbing.answers,ReturnsArgumentAt,99,0,0,235
org.mockito.internal.stubbing.answers,ReturnsElementsOf,36,0,0,235
org.mockito.internal.stubbing.answers,ReturnsElementsOf,38,0,0,235
org.mockito.internal.stubbing.answers,ReturnsElementsOf,41,0,0,235
org.mockito.internal.stubbing.answers,ReturnsElementsOf,42,0,0,235
org.mockito.internal.stubbing.answers,ReturnsElementsOf,46,0,0,235
org.mockito.internal.stubbing.answers,ReturnsElementsOf,48,0,0,235
org.mockito.internal.stubbing.answers,ThrowsException,18,6,0,229
org.mockito.internal.stubbing.answers,ThrowsException,20,6,0,229
org.mockito.internal.stubbing.answers,ThrowsException,21,6,0,229
org.mockito.internal.stubbing.answers,ThrowsException,22,6,0,229
org.mockito.internal.stubbing.answers,ThrowsException,26,1,0,234
org.mockito.internal.stubbing.answers,ThrowsException,28,1,0,234
org.mockito.internal.stubbing.answers,ThrowsException,29,1,0,234
org.mockito.internal.stubbing.answers,ThrowsException,30,1,0,234
org.mockito.internal.stubbing.answers,ThrowsException,34,6,0,229
org.mockito.internal.stubbing.answers,ThrowsExceptionClass,19,0,0,235
org.mockito.internal.stubbing.answers,ThrowsExceptionClass,21,0,0,235
org.mockito.internal.stubbing.answers,ThrowsExceptionClass,22,0,0,235
org.mockito.internal.stubbing.answers,ThrowsExceptionClass,23,0,0,235
org.mockito.internal.stubbing.answers,ThrowsExceptionClass,27,0,0,235
org.mockito.internal.stubbing.answers,ThrowsExceptionClass,29,0,0,235
org.mockito.internal.stubbing.answers,ThrowsExceptionClass,34,0,0,235
org.mockito.internal.stubbing.answers,ThrowsExceptionClass,35,0,0,235
org.mockito.internal.stubbing.answers,ThrowsExceptionClass,36,0,0,235
org.mockito.internal.stubbing.answers,ThrowsExceptionClass,37,0,0,235
org.mockito.internal.stubbing.answers,ThrowsExceptionClass,41,0,0,235
org.mockito.internal.stubbing.defaultanswers,Answers,20,0,0,235
org.mockito.internal.stubbing.defaultanswers,Answers,23,0,0,235
org.mockito.internal.stubbing.defaultanswers,Answers,24,0,0,235
org.mockito.internal.stubbing.defaultanswers,Answers,25,0,0,235
org.mockito.internal.stubbing.defaultanswers,Answers,26,0,0,235
org.mockito.internal.stubbing.defaultanswers,Answers,27,0,0,235
org.mockito.internal.stubbing.defaultanswers,Answers,32,0,0,235
org.mockito.internal.stubbing.defaultanswers,Answers,33,0,0,235
org.mockito.internal.stubbing.defaultanswers,Answers,34,0,0,235
org.mockito.internal.stubbing.defaultanswers,Answers,37,0,0,235
org.mockito.internal.stubbing.defaultanswers,ForwardsInvocations,23,0,0,235
org.mockito.internal.stubbing.defaultanswers,ForwardsInvocations,25,0,0,235
org.mockito.internal.stubbing.defaultanswers,ForwardsInvocations,26,0,0,235
org.mockito.internal.stubbing.defaultanswers,ForwardsInvocations,27,0,0,235
org.mockito.internal.stubbing.defaultanswers,ForwardsInvocations,30,0,0,235
org.mockito.internal.stubbing.defaultanswers,ForwardsInvocations,32,0,0,235
org.mockito.internal.stubbing.defaultanswers,ForwardsInvocations,35,0,0,235
org.mockito.internal.stubbing.defaultanswers,ForwardsInvocations,38,0,0,235
org.mockito.internal.stubbing.defaultanswers,ForwardsInvocations,41,0,0,235
org.mockito.internal.stubbing.defaultanswers,ForwardsInvocations,42,0,0,235
org.mockito.internal.stubbing.defaultanswers,ForwardsInvocations,43,0,0,235
org.mockito.internal.stubbing.defaultanswers,ForwardsInvocations,44,0,0,235
org.mockito.internal.stubbing.defaultanswers,ForwardsInvocations,46,0,0,235
org.mockito.internal.stubbing.defaultanswers,ForwardsInvocations,47,0,0,235
org.mockito.internal.stubbing.defaultanswers,ForwardsInvocations,49,0,0,235
org.mockito.internal.stubbing.defaultanswers,ForwardsInvocations,55,0,0,235
org.mockito.internal.stubbing.defaultanswers,ForwardsInvocations,58,0,0,235
org.mockito.internal.stubbing.defaultanswers,GloballyConfiguredAnswer,19,235,0,0
org.mockito.internal.stubbing.defaultanswers,GloballyConfiguredAnswer,24,164,0,71
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,101,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,102,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,106,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,110,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,114,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,115,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,119,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,120,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,128,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,129,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,130,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,134,2,0,233
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,137,1,0,234
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,146,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,147,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,148,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,150,0,0,235
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,156,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,160,2,0,233
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,163,0,0,235
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,164,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,165,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,43,235,0,0
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,48,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,49,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,51,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,53,2,0,233
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,56,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,60,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,61,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,66,0,0,235
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,68,0,0,235
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,71,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,72,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,89,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,90,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,91,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,92,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,98,0,0,235
org.mockito.internal.stubbing.defaultanswers,ReturnsDeepStubs,99,3,0,232
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,100,0,0,235
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,102,0,0,235
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,104,0,0,235
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,106,0,0,235
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,108,0,0,235
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,110,0,0,235
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,112,0,0,235
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,114,0,0,235
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,116,0,0,235
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,119,142,0,93
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,53,235,0,0
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,56,235,0,0
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,57,235,0,0
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,64,8,0,227
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,65,8,0,227
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,67,4,0,231
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,69,4,0,231
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,78,160,0,75
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,79,160,0,75
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,84,29,0,206
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,88,0,0,235
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,90,0,0,235
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,92,0,0,235
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,94,0,0,235
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,96,0,0,235
org.mockito.internal.stubbing.defaultanswers,ReturnsEmptyValues,98,0,0,235
org.mockito.internal.stubbing.defaultanswers,ReturnsMocks,14,235,0,0
org.mockito.internal.stubbing.defaultanswers,ReturnsMocks,17,235,0,0
org.mockito.internal.stubbing.defaultanswers,ReturnsMocks,18,235,0,0
org.mockito.internal.stubbing.defaultanswers,ReturnsMocks,21,2,0,233
org.mockito.internal.stubbing.defaultanswers,ReturnsMocks,23,0,0,235
org.mockito.internal.stubbing.defaultanswers,ReturnsMocks,26,2,0,233
org.mockito.internal.stubbing.defaultanswers,ReturnsMocks,31,0,0,235
org.mockito.internal.stubbing.defaultanswers,ReturnsMocks,34,2,0,233
org.mockito.internal.stubbing.defaultanswers,ReturnsMoreEmptyValues,48,235,0,0
org.mockito.internal.stubbing.defaultanswers,ReturnsMoreEmptyValues,51,235,0,0
org.mockito.internal.stubbing.defaultanswers,ReturnsMoreEmptyValues,57,3,0,232
